Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000033214.11	23	13	32	4	2	4	9	25
ENSMUSG00000118561.2	9	0	4	2	0	0	0	0
ENSMUSG00000118534.2	0	0	2	0	0	0	0	2
ENSMUSG00000122840.1	11	6	34	5	6	4	5	16
ENSMUSG00000122880.1	7	7	6	0	7	0	1	19
ENSMUSG00000115663.2	6	35	18	0	6	4	5	37
ENSMUSG00000088995.3	0	0	0	4	0	0	0	0
ENSMUSG00000115558.2	21	20	71	4	18	0	4	53
ENSMUSG00000115581.2	6	7	8	1	4	0	0	4
ENSMUSG00000136514.1	4	3	3	0	0	0	0	0
ENSMUSG00000125813.1	3	4	12	0	4	2	1	18
ENSMUSG00000058953.4	9	0	8	8	4	2	1	18
ENSMUSG00000125773.1	13	9	20	8	6	1	10	21
ENSMUSG00000115126.2	18	0	18	11	5	6	0	17
ENSMUSG00000122766.1	18	9	13	3	3	0	2	19
ENSMUSG00000126644.1	17	41	21	3	7	6	6	21
ENSMUSG00000115786.2	0	3	0	4	8	0	4	15
ENSMUSG00000115260.2	5	19	11	0	2	0	4	9
ENSMUSG00000136640.1	15	13	15	2	2	2	3	18
ENSMUSG00000126203.1	1	5	2	1	2	0	1	13
ENSMUSG00000058126.8	25	13	20	28	78	8	26	52
ENSMUSG00000086415.2	1	0	0	2	1	0	2	5
ENSMUSG00000137272.1	7	4	21	2	0	1	0	1
ENSMUSG00000134646.1	13	7	24	1	2	0	2	7
ENSMUSG00000115269.2	4	8	8	0	0	0	0	4
ENSMUSG00000129310.1	1	2	13	4	7	0	2	14
ENSMUSG00000115572.2	1	15	4	0	6	0	0	0
ENSMUSG00000142503.1	4	3	6	0	0	0	0	5
ENSMUSG00000115658.2	11	4	65	0	16	4	2	37
ENSMUSG00000123623.1	9	1	11	0	5	0	2	9
ENSMUSG00000120119.2	34	39	69	9	23	0	12	65
ENSMUSG00000103140.2	0	0	9	4	1	2	0	9
ENSMUSG00000135152.1	6	6	2	4	1	0	0	15
ENSMUSG00000115320.3	47	26	58	6	14	5	17	74
ENSMUSG00000135115.1	13	17	15	0	0	0	1	23
ENSMUSG00000115309.2	9	3	10	6	11	1	7	15
ENSMUSG00000124761.1	12	41	28	14	20	6	12	100
ENSMUSG00000115372.3	11	22	9	9	19	4	5	17
ENSMUSG00000114979.3	9	14	15	32	3	5	8	25
ENSMUSG00002076961.1	1	0	4	3	2	0	0	5
ENSMUSG00000089726.4	37	50	60	45	246	12	91	104
ENSMUSG00000065508.3	0	0	0	0	0	0	0	0
ENSMUSG00000065403.3	0	0	0	0	0	0	0	0
ENSMUSG00000065416.3	0	0	0	0	0	0	0	0
ENSMUSG00000065442.3	0	0	0	0	0	0	0	0
ENSMUSG00000076256.3	0	0	0	0	0	0	0	0
ENSMUSG00000076062.3	0	0	0	0	0	0	0	0
ENSMUSG00000140070.1	4	6	2	6	8	1	1	14
ENSMUSG00000022112.15	54	35	87	4	38	3	4	92
ENSMUSG00000093551.3	8	21	29	1	5	0	6	22
ENSMUSG00000093589.2	1	0	1	0	0	0	0	2
ENSMUSG00000140547.1	10	10	7	5	0	1	4	27
ENSMUSG00000093497.2	6	5	6	1	0	2	0	7
ENSMUSG00000139364.1	12	10	16	4	1	0	1	6
ENSMUSG00000126906.1	10	12	12	10	12	0	2	16
ENSMUSG00000104296.2	5	2	3	1	1	0	3	2
ENSMUSG00000132133.1	19	1	6	0	9	0	7	17
ENSMUSG00000058571.12	139	444	278	213	237	52	215	193
ENSMUSG00000131815.1	0	7	19	3	1	0	4	6
ENSMUSG00000138040.1	14	16	28	1	3	1	4	30
ENSMUSG00000138083.1	2	0	4	3	2	1	2	9
ENSMUSG00000134947.1	5	5	7	7	3	0	3	16
ENSMUSG00000098648.3	0	4	3	0	6	0	0	6
ENSMUSG00000022129.5	39	25	54	23	31	12	24	77
ENSMUSG00000115689.2	5	0	12	3	7	0	0	34
ENSMUSG00000140540.1	0	0	2	0	0	0	0	0
ENSMUSG00000125839.1	27	9	12	15	9	0	5	24
ENSMUSG00000022130.11	115	206	150	135	406	41	156	176
ENSMUSG00000022131.4	153	553	509	605	653	191	463	426
ENSMUSG00000136060.1	3	0	8	2	0	0	0	9
ENSMUSG00000131492.1	2	5	6	7	1	0	6	16
ENSMUSG00000115774.3	14	14	17	7	5	2	5	44
ENSMUSG00000131563.1	0	0	0	1	0	0	0	0
ENSMUSG00000061517.9	5	0	52	6	2	2	0	20
ENSMUSG00000090534.3	32	29	22	15	19	2	2	25
ENSMUSG00000098612.3	0	0	0	0	0	0	0	0
ENSMUSG00000092109.3	6	17	10	0	0	0	3	17
ENSMUSG00000088095.3	0	0	0	0	0	0	0	4
ENSMUSG00000115258.3	8	1	13	4	1	1	2	8
ENSMUSG00000096997.3	20	11	35	22	12	0	5	61
ENSMUSG00000123206.1	0	5	10	0	8	0	2	2
ENSMUSG00000115515.2	0	0	0	0	0	0	0	0
ENSMUSG00000140642.1	4	0	2	6	0	0	2	4
ENSMUSG00000128050.1	8	1	14	11	1	2	1	12
ENSMUSG00000124150.1	3	2	3	6	2	0	0	16
ENSMUSG00000032849.15	379	645	390	361	1480	113	362	574
ENSMUSG00000115075.2	0	0	0	0	0	0	0	3
ENSMUSG00000064644.3	1	0	0	0	4	0	1	4
ENSMUSG00000098433.3	4	3	0	0	7	0	0	4
ENSMUSG00000123638.1	25	36	25	3	50	7	10	7
ENSMUSG00000098630.3	71	21	50	13	32	2	11	70
ENSMUSG00000088105.3	0	1	3	4	4	0	1	2
ENSMUSG00000022132.16	66	192	178	221	123	68	108	141
ENSMUSG00000129295.1	4	3	12	12	2	0	10	27
ENSMUSG00002076279.1	0	0	0	0	0	0	0	0
ENSMUSG00000042156.17	55	93	99	82	70	15	72	79
ENSMUSG00000115718.2	33	12	5	7	0	3	1	19
ENSMUSG00000119970.2	9	0	10	6	3	2	2	11
ENSMUSG00000022136.9	906	1884	1171	925	3108	456	1338	1383
ENSMUSG00000130615.1	10	0	0	4	7	0	0	17
ENSMUSG00000130574.1	6	6	17	1	0	2	2	21
ENSMUSG00000115220.2	15	7	11	2	11	6	7	33
ENSMUSG00000042104.19	216	268	217	177	175	57	216	264
ENSMUSG00000123706.1	7	1	20	2	2	1	2	11
ENSMUSG00000139821.1	1	0	2	3	0	2	7	10
ENSMUSG00000087479.4	86	46	123	36	30	17	6	79
ENSMUSG00000053465.7	9	24	20	0	0	2	3	18
ENSMUSG00000129090.1	16	12	30	8	0	3	7	35
ENSMUSG00000129163.1	8	8	18	8	9	1	3	9
ENSMUSG00000115684.2	0	0	0	0	0	0	0	0
ENSMUSG00000129132.1	14	8	19	4	7	10	20	22
ENSMUSG00000137657.1	35	47	41	17	21	3	20	57
ENSMUSG00000115196.2	3	0	6	2	5	1	3	7
ENSMUSG00000137697.1	12	24	33	8	15	4	14	64
ENSMUSG00000100274.3	1	5	8	4	5	0	0	15
ENSMUSG00000115223.2	2	5	2	0	0	1	0	6
ENSMUSG00000115639.3	6	24	13	1	8	0	9	3
ENSMUSG00000124239.1	1	7	19	0	6	2	2	10
ENSMUSG00000044819.6	28	31	52	24	4	3	4	50
ENSMUSG00000127024.1	0	1	1	0	2	0	0	3
ENSMUSG00000115133.2	0	0	0	1	0	0	0	0
ENSMUSG00000140729.1	7	10	2	4	0	0	4	0
ENSMUSG00000115146.2	37	14	22	9	8	0	6	39
ENSMUSG00000143111.1	0	0	5	0	1	0	1	8
ENSMUSG00000143073.1	0	0	7	0	0	0	0	0
ENSMUSG00000134711.1	14	20	13	1	6	2	10	2
ENSMUSG00000022139.18	873	2374	1317	1113	2815	428	1493	1860
ENSMUSG00000123731.1	12	7	11	6	14	4	12	20
ENSMUSG00000097903.4	14	36	8	8	35	10	13	32
ENSMUSG00000123772.1	0	0	0	0	0	0	0	0
ENSMUSG00000138663.1	9	6	1	5	0	4	4	9
ENSMUSG00000122249.1	35	10	1	20	18	2	13	12
ENSMUSG00000051615.15	204	564	266	271	973	107	337	433
ENSMUSG00000141899.1	6	10	10	0	4	0	2	7
ENSMUSG00000141939.1	12	13	7	2	8	0	23	6
ENSMUSG00000122035.1	12	51	28	3	13	2	2	26
ENSMUSG00000126769.1	3	2	4	2	2	0	0	5
ENSMUSG00000115648.3	20	10	19	6	3	5	16	30
ENSMUSG00000115630.2	6	16	12	1	1	2	8	15
ENSMUSG00000090284.4	7	1	10	0	9	0	3	19
ENSMUSG00000136555.1	3	0	5	0	0	0	1	3
ENSMUSG00000133619.1	3	8	18	2	8	6	5	3
ENSMUSG00000115835.4	20	13	39	9	13	0	0	46
ENSMUSG00000119265.2	1	0	0	0	4	0	0	0
ENSMUSG00000141712.1	5	10	4	1	2	0	4	24
ENSMUSG00000115163.2	9	0	0	2	2	0	1	3
ENSMUSG00000115028.2	3	11	7	0	5	0	1	2
ENSMUSG00000136382.1	3	2	9	0	5	0	0	7
ENSMUSG00000141015.1	9	6	12	7	0	1	0	10
ENSMUSG00000130303.1	3	1	2	6	1	0	0	0
ENSMUSG00000141492.1	2	4	9	1	0	0	0	4
ENSMUSG00000141457.1	5	3	8	3	1	1	0	12
ENSMUSG00000030662.11	738	2086	965	903	3392	408	1079	1569
ENSMUSG00000138738.1	4	1	0	1	1	0	0	1
ENSMUSG00000138783.1	2	2	0	4	0	0	0	9
ENSMUSG00000025555.15	126	420	302	244	274	77	221	192
ENSMUSG00000125185.1	1	4	1	0	2	1	0	3
ENSMUSG00000137630.1	8	8	2	3	0	0	2	0
ENSMUSG00000136806.1	7	9	17	5	1	0	0	15
ENSMUSG00000085133.3	86	102	99	60	133	27	45	116
ENSMUSG00000063410.9	1173	2451	1304	856	5344	412	1610	2012
ENSMUSG00000115666.2	5	0	4	0	0	0	0	9
ENSMUSG00000115123.3	1	0	3	5	0	0	2	0
ENSMUSG00000025557.11	52	39	73	40	13	3	13	87
ENSMUSG00000115390.2	12	2	12	10	10	1	4	13
ENSMUSG00000115408.2	0	0	19	2	1	0	0	4
ENSMUSG00000025558.20	295	678	530	427	360	117	380	444
ENSMUSG00000115443.2	0	0	0	0	0	0	0	2
ENSMUSG00000132683.1	5	2	0	0	2	0	0	7
ENSMUSG00000102112.4	43	49	36	14	27	5	25	54
ENSMUSG00000041765.7	336	793	488	436	1378	164	495	632
ENSMUSG00000050350.9	94	156	80	71	243	16	44	145
ENSMUSG00000051212.9	147	345	132	95	387	37	180	265
ENSMUSG00000127405.1	2	18	3	2	45	2	26	23
ENSMUSG00000142585.1	6	2	7	3	3	0	4	22
ENSMUSG00000071229.4	0	0	9	1	0	0	0	13
ENSMUSG00000142213.1	6	3	10	7	9	1	0	9
ENSMUSG00000137933.1	1	5	4	0	0	0	2	21
ENSMUSG00000115121.2	11	0	9	2	10	0	0	12
ENSMUSG00000085615.5	14	31	11	10	15	0	0	13
ENSMUSG00000120004.2	0	0	0	0	0	0	0	0
ENSMUSG00000025544.14	1076	2961	1729	1637	5374	609	1824	2330
ENSMUSG00000066538.6	13	15	15	2	13	0	28	6
ENSMUSG00000090674.2	8	8	2	6	4	0	26	4
ENSMUSG00000025545.11	63	120	56	34	137	20	42	94
ENSMUSG00000100585.3	17	9	14	4	11	3	9	18
ENSMUSG00000143963.1	0	0	0	0	0	0	0	0
ENSMUSG00000115263.3	35	33	45	11	8	5	8	58
ENSMUSG00000119874.1	0	2	5	0	0	1	0	3
ENSMUSG00000144007.1	4	2	6	0	0	0	0	2
ENSMUSG00000041703.8	27	23	70	25	28	6	22	77
ENSMUSG00000120496.2	2	0	3	0	2	0	0	0
ENSMUSG00000085555.12	7	1	15	6	14	0	4	14
ENSMUSG00000061524.9	2	0	0	15	0	0	0	2
ENSMUSG00000121005.1	2	2	0	4	0	0	0	4
ENSMUSG00000131910.1	0	0	19	6	2	0	0	6
ENSMUSG00000075465.3	9	9	37	13	7	1	8	43
ENSMUSG00000093669.2	6	0	9	2	7	2	1	12
ENSMUSG00000115652.2	1	25	12	12	7	2	7	12
ENSMUSG00000041650.16	176	467	243	209	687	82	263	401
ENSMUSG00000115256.2	4	9	0	14	1	2	4	2
ENSMUSG00000115264.2	18	33	64	7	12	4	9	89
ENSMUSG00000131947.1	8	0	6	0	1	0	3	3
ENSMUSG00000041625.16	71	91	95	58	94	9	34	144
ENSMUSG00000075463.5	35	11	57	7	21	9	22	67
ENSMUSG00000041594.19	124	196	186	107	225	30	91	164
ENSMUSG00000085423.2	19	3	17	0	9	0	6	14
ENSMUSG00000115016.4	26	46	51	8	38	3	7	91
ENSMUSG00000115758.2	0	0	0	0	0	0	0	1
ENSMUSG00000000197.9	133	105	230	40	86	17	58	222
ENSMUSG00000115674.2	42	30	24	19	12	4	16	62
ENSMUSG00000128242.1	11	13	9	32	12	5	11	32
ENSMUSG00000032925.17	166	419	160	199	138	76	346	252
ENSMUSG00000082793.3	0	2	2	0	0	0	3	6
ENSMUSG00000077481.3	0	3	0	5	1	0	1	4
ENSMUSG00000025551.14	42	51	99	21	18	9	39	86
ENSMUSG00000101445.2	0	3	9	0	6	0	3	1
ENSMUSG00000082738.2	2	0	7	3	2	0	0	10
ENSMUSG00000099994.3	10	11	9	17	14	2	3	34
ENSMUSG00000134611.1	13	3	14	10	4	1	4	29
ENSMUSG00000115472.2	1	0	0	0	0	0	0	0
ENSMUSG00000115191.2	5	10	0	0	6	0	0	2
ENSMUSG00000125553.1	10	15	29	7	4	2	5	12
ENSMUSG00000108568.2	1	0	0	0	3	0	0	3
ENSMUSG00000125512.1	2	4	3	2	0	1	0	5
ENSMUSG00000114970.2	7	12	36	10	0	0	6	12
ENSMUSG00000125590.1	0	0	0	0	0	0	0	0
ENSMUSG00000115490.2	20	5	3	6	4	2	4	29
ENSMUSG00000115035.2	0	0	0	0	0	0	2	0
ENSMUSG00000115502.2	0	0	0	0	0	0	1	1
ENSMUSG00000141412.1	0	0	0	0	0	0	0	2
ENSMUSG00000115013.2	5	1	4	0	2	0	1	17
ENSMUSG00000115397.2	6	0	10	1	2	0	0	5
ENSMUSG00000121612.1	2	7	1	0	3	0	4	8
ENSMUSG00000133815.1	0	0	2	2	0	0	0	0
ENSMUSG00000114999.2	11	2	2	2	7	0	1	3
ENSMUSG00000125998.1	4	2	0	3	0	0	0	3
ENSMUSG00000126038.1	16	32	89	28	11	2	17	53
ENSMUSG00000064373.14	3604	9157	3757	3037	15560	1414	3757	6229
ENSMUSG00000091119.3	14	39	9	17	24	3	26	49
ENSMUSG00000055737.13	330	1255	577	383	1170	107	542	1017
ENSMUSG00000080595.4	4	0	1	1	2	0	3	7
ENSMUSG00000132621.1	3	8	17	4	9	1	3	15
ENSMUSG00000138983.1	15	17	28	8	4	1	5	24
ENSMUSG00000098177.2	1	16	8	0	12	2	4	23
ENSMUSG00002075328.1	4	6	0	0	0	0	0	6
ENSMUSG00000127780.1	7	2	13	4	4	0	3	16
ENSMUSG00000115843.2	3	0	11	3	1	0	0	17
ENSMUSG00000135637.1	12	10	28	7	5	2	2	18
ENSMUSG00000022184.9	41	107	143	73	191	15	80	103
ENSMUSG00000143285.1	2	0	2	0	0	0	2	2
ENSMUSG00000041935.11	464	572	435	255	791	200	620	672
ENSMUSG00000115206.2	0	0	0	0	2	0	0	0
ENSMUSG00000097662.3	39	97	60	17	42	10	12	103
ENSMUSG00000087221.5	41	64	87	38	63	2	52	96
ENSMUSG00000022186.15	557	2099	715	770	2732	310	1095	1228
ENSMUSG00000086297.3	14	19	19	4	24	6	7	36
ENSMUSG00000143171.1	5	14	9	1	0	0	0	5
ENSMUSG00000115032.2	1	0	0	0	0	0	0	2
ENSMUSG00000049148.9	30	57	50	5	8	14	23	79
ENSMUSG00000022181.17	58	83	66	83	71	18	89	85
ENSMUSG00000115259.2	2	2	0	0	0	1	2	2
ENSMUSG00000115415.2	3	4	4	0	3	0	0	0
ENSMUSG00000115205.2	3	10	27	6	5	2	6	24
ENSMUSG00000022155.10	47	44	112	30	30	10	15	110
ENSMUSG00000129033.1	4	8	15	0	0	0	2	18
ENSMUSG00000123810.1	10	2	2	7	2	0	2	25
ENSMUSG00000079105.5	31	164	37	15	22	2	14	73
ENSMUSG00000142079.1	24	18	26	8	6	0	4	36
ENSMUSG00000065714.3	0	2	3	0	4	0	1	3
ENSMUSG00000141997.1	5	0	9	0	1	0	3	13
ENSMUSG00000080720.3	2	2	3	0	0	0	1	8
ENSMUSG00000041849.8	217	414	232	293	627	66	206	355
ENSMUSG00000041841.9	438	767	287	383	928	126	766	307
ENSMUSG00000077737.3	5	2	0	1	8	2	1	6
ENSMUSG00000068706.4	13	11	4	13	15	2	9	21
ENSMUSG00000050697.10	341	681	333	235	1319	183	480	705
ENSMUSG00000087532.3	5	6	10	4	11	1	5	18
ENSMUSG00000022151.17	148	433	137	210	454	83	169	270
ENSMUSG00000039942.16	202	361	252	128	720	73	230	363
ENSMUSG00000084024.2	8	3	8	2	4	1	0	7
ENSMUSG00000126558.1	20	34	48	1	14	1	4	23
ENSMUSG00000115748.2	4	6	5	2	0	0	0	4
ENSMUSG00000114998.2	1	4	17	1	0	2	5	10
ENSMUSG00000114992.2	4	8	2	0	7	1	2	4
ENSMUSG00000135431.1	2	2	22	6	0	2	0	15
ENSMUSG00000115116.2	2	0	3	0	0	0	2	1
ENSMUSG00000127365.1	3	4	5	0	1	0	0	8
ENSMUSG00000121619.2	27	56	41	9	28	4	11	56
ENSMUSG00000124486.1	7	4	5	0	7	0	1	10
ENSMUSG00000110018.4	1	2	0	0	3	0	0	5
ENSMUSG00000131913.1	0	0	0	0	2	0	0	6
ENSMUSG00000115185.2	0	4	0	0	0	0	0	0
ENSMUSG00000132368.1	9	0	5	0	0	0	0	3
ENSMUSG00000125227.1	1	3	1	2	4	0	2	14
ENSMUSG00000125268.1	0	6	18	4	1	0	2	3
ENSMUSG00002076871.1	0	1	0	0	0	1	0	5
ENSMUSG00000115106.2	29	7	29	0	13	0	10	27
ENSMUSG00000132337.1	13	13	43	8	4	1	9	29
ENSMUSG00000115342.2	2	4	9	3	0	1	2	12
ENSMUSG00000142033.1	25	8	72	6	9	4	12	14
ENSMUSG00000115093.2	1	10	10	5	0	0	7	20
ENSMUSG00000118903.1	5	6	0	0	0	0	0	1
ENSMUSG00000137569.1	4	5	12	3	4	1	1	18
ENSMUSG00000135072.1	12	23	62	5	6	2	5	63
ENSMUSG00000135109.1	2	0	10	2	1	0	0	5
ENSMUSG00000022150.17	429	878	696	443	897	193	666	693
ENSMUSG00000089771.3	21	7	43	10	3	0	5	37
ENSMUSG00000139781.1	2	0	4	0	0	0	2	3
ENSMUSG00000115132.2	4	0	0	0	1	0	1	1
ENSMUSG00000022149.19	42	11	30	7	7	3	19	64
ENSMUSG00002076063.1	2	2	6	1	4	0	0	4
ENSMUSG00000022148.17	446	623	316	345	1895	75	287	576
ENSMUSG00000123040.1	0	2	0	1	0	0	0	6
ENSMUSG00000122959.1	13	12	17	3	13	0	2	12
ENSMUSG00000123081.1	7	5	0	2	13	1	2	14
ENSMUSG00000123003.1	0	0	1	0	6	1	1	7
ENSMUSG00000089647.4	103	99	71	67	227	22	48	151
ENSMUSG00000067547.7	6	4	0	3	16	3	8	18
ENSMUSG00000122916.1	13	16	16	8	51	1	15	25
ENSMUSG00000123116.1	77	57	31	31	198	8	15	34
ENSMUSG00000050310.10	522	859	673	425	1035	157	405	873
ENSMUSG00000135561.1	16	33	32	15	22	5	15	49
ENSMUSG00000135596.1	3	10	5	4	3	3	4	7
ENSMUSG00000022146.13	184	597	350	247	721	77	178	394
ENSMUSG00000133104.1	9	6	5	7	13	1	6	5
ENSMUSG00000142182.1	12	5	11	5	9	0	0	17
ENSMUSG00000104334.2	4	6	8	2	1	0	14	14
ENSMUSG00000142144.1	1	2	7	1	7	1	0	24
ENSMUSG00000125417.1	0	1	5	2	0	0	4	9
ENSMUSG00000125885.1	0	9	3	0	0	0	0	12
ENSMUSG00000054263.13	2191	7824	4612	5867	6442	1740	4232	5722
ENSMUSG00000125973.1	12	22	16	28	7	6	13	10
ENSMUSG00000125941.1	23	25	26	8	10	5	25	31
ENSMUSG00000130273.1	7	3	6	3	1	4	6	2
ENSMUSG00000042961.14	65	124	72	14	43	9	51	97
ENSMUSG00000143361.1	0	0	0	0	0	0	0	5
ENSMUSG00000089966.2	7	5	25	4	6	1	3	16
ENSMUSG00000090199.2	24	2	20	10	18	1	12	32
ENSMUSG00000142519.1	19	2	17	19	4	2	2	30
ENSMUSG00000142403.1	10	10	22	12	2	5	13	18
ENSMUSG00000142480.1	5	19	16	18	5	0	10	15
ENSMUSG00000142441.1	6	20	20	7	9	4	2	36
ENSMUSG00000115033.2	2	0	0	2	0	0	0	0
ENSMUSG00000103142.2	1	0	0	0	2	0	1	1
ENSMUSG00000127774.1	2	10	4	5	2	0	6	6
ENSMUSG00000127729.1	2	4	15	2	0	0	0	10
ENSMUSG00000115497.2	0	2	5	0	14	0	0	2
ENSMUSG00000115765.2	1	0	5	1	1	0	0	0
ENSMUSG00000140528.1	5	0	0	0	0	0	0	1
ENSMUSG00000122081.1	5	0	0	4	4	0	0	2
ENSMUSG00000138191.1	0	0	0	3	0	0	0	0
ENSMUSG00000022144.5	20	5	12	9	30	6	6	22
ENSMUSG00000039828.8	134	341	159	231	401	60	149	258
ENSMUSG00000116090.2	3	6	2	2	2	1	8	8
ENSMUSG00002076238.1	0	0	0	0	0	0	0	0
ENSMUSG00000141395.1	6	0	4	0	2	0	0	3
ENSMUSG00000141358.1	1	5	1	0	0	0	2	6
ENSMUSG00000022142.9	338	439	429	355	843	98	415	610
ENSMUSG00000039801.8	161	238	273	240	258	64	205	344
ENSMUSG00000143982.1	0	0	0	0	1	0	0	1
ENSMUSG00000064566.3	2	0	0	0	0	0	0	0
ENSMUSG00000134131.1	0	5	2	0	6	1	1	7
ENSMUSG00000137728.1	0	0	0	0	4	0	0	3
ENSMUSG00000022141.8	821	1513	1199	937	2165	291	972	1319
ENSMUSG00000143652.1	32	35	44	60	80	5	57	43
ENSMUSG00000115640.2	1	1	7	0	0	1	0	1
ENSMUSG00000115591.3	13	20	25	18	14	0	2	15
ENSMUSG00000115480.3	20	14	28	10	16	2	15	19
ENSMUSG00000095663.3	16	18	12	1	21	1	12	29
ENSMUSG00000078850.2	0	0	0	0	0	0	0	0
ENSMUSG00000115577.2	0	0	0	0	0	0	0	0
ENSMUSG00000131954.1	0	0	0	0	0	0	0	10
ENSMUSG00000005360.15	208	369	185	83	1025	24	126	228
ENSMUSG00000103047.2	8	9	15	4	49	2	2	23
ENSMUSG00000125894.1	10	11	29	11	11	1	4	18
ENSMUSG00000125931.1	0	0	0	1	0	0	0	10
ENSMUSG00000107028.2	1	5	13	0	3	2	4	23
ENSMUSG00000098190.2	8	0	3	5	1	0	0	6
ENSMUSG00000048424.19	82	177	170	167	75	62	192	212
ENSMUSG00000132699.1	2	17	8	2	2	1	0	6
ENSMUSG00000132778.1	11	4	16	5	6	3	3	13
ENSMUSG00000022253.18	487	1081	535	481	2444	186	663	1047
ENSMUSG00000128259.1	0	5	6	3	7	0	4	4
ENSMUSG00000054115.13	173	414	279	224	944	110	303	447
ENSMUSG00000039704.9	120	155	179	94	298	49	117	243
ENSMUSG00000115409.2	8	8	34	10	5	7	13	61
ENSMUSG00000072664.12	27	19	34	2	13	3	1	50
ENSMUSG00000049152.12	33	57	63	19	13	17	7	80
ENSMUSG00000120282.2	1	0	12	4	2	2	0	19
ENSMUSG00000115147.2	13	2	24	2	0	1	1	4
ENSMUSG00000133198.1	2	11	6	5	0	0	1	11
ENSMUSG00000039676.5	6	15	22	14	5	7	8	27
ENSMUSG00000118411.2	0	2	2	0	0	0	0	7
ENSMUSG00000003882.6	109	332	221	224	392	44	190	261
ENSMUSG00000122282.1	5	2	5	0	0	0	0	5
ENSMUSG00000072663.13	119	122	267	52	129	20	78	215
ENSMUSG00000142596.1	5	1	7	4	0	0	2	6
ENSMUSG00000120185.2	18	7	58	3	6	2	1	34
ENSMUSG00002075823.1	10	2	7	4	7	0	7	20
ENSMUSG00000130629.1	22	3	25	2	3	1	4	37
ENSMUSG00000005268.21	217	178	279	38	81	5	64	257
ENSMUSG00000130672.1	1	3	1	0	0	0	0	1
ENSMUSG00000094814.2	0	0	0	0	0	0	0	0
ENSMUSG00000140814.1	12	3	16	4	7	0	3	13
ENSMUSG00000089678.9	35	36	80	23	14	3	9	57
ENSMUSG00000044224.17	150	306	117	128	374	52	184	246
ENSMUSG00000135447.1	3	0	0	0	0	0	0	6
ENSMUSG00000022247.13	144	444	216	185	796	59	205	299
ENSMUSG00000022248.15	139	194	175	187	335	39	133	284
ENSMUSG00000022249.15	27	24	39	18	17	7	25	51
ENSMUSG00000091615.3	6	10	29	1	7	1	4	10
ENSMUSG00000133669.1	0	1	3	0	0	1	0	0
ENSMUSG00000052482.7	11	4	4	21	3	0	9	17
ENSMUSG00000022246.15	356	1106	830	737	1014	290	717	642
ENSMUSG00000115667.2	18	54	88	49	68	11	37	50
ENSMUSG00000096971.5	58	44	72	41	37	11	27	70
ENSMUSG00000123406.1	3	4	5	4	9	0	1	3
ENSMUSG00000115151.3	19	13	35	12	12	2	15	24
ENSMUSG00000139441.1	1	0	0	0	0	0	1	0
ENSMUSG00000134626.1	1	0	0	0	0	0	0	0
ENSMUSG00000139810.1	14	10	17	1	8	0	20	30
ENSMUSG00000115042.2	3	0	9	3	1	0	2	9
ENSMUSG00000115285.2	4	1	4	2	0	0	2	11
ENSMUSG00000133415.1	13	16	10	16	7	1	6	25
ENSMUSG00000058914.13	25	30	161	318	12	145	512	42
ENSMUSG00000022244.8	43	124	78	78	119	14	38	107
ENSMUSG00000022243.11	6	2	30	5	22	0	1	26
ENSMUSG00000060735.5	14	28	31	0	8	0	2	13
ENSMUSG00000047497.11	141	231	162	133	96	25	112	231
ENSMUSG00000089304.3	0	0	0	0	0	0	0	0
ENSMUSG00000022241.7	402	866	574	599	1455	176	524	740
ENSMUSG00000126254.1	21	17	20	9	18	2	4	20
ENSMUSG00000115076.3	27	14	35	24	3	0	8	38
ENSMUSG00000138240.1	13	4	12	12	7	0	0	10
ENSMUSG00000138203.1	6	3	15	3	8	0	0	14
ENSMUSG00000115804.3	33	23	36	13	2	2	19	43
ENSMUSG00000115585.3	1	24	9	15	8	6	0	29
ENSMUSG00000138162.1	2	2	14	3	5	2	0	6
ENSMUSG00000136470.1	6	9	9	8	10	0	5	16
ENSMUSG00000022206.8	53	50	80	19	37	1	12	67
ENSMUSG00000115240.3	0	3	0	0	0	0	0	4
ENSMUSG00000099349.9	17	7	15	9	10	3	4	19
ENSMUSG00002075078.1	0	0	0	0	0	0	0	9
ENSMUSG00000136172.1	11	5	5	8	6	1	11	4
ENSMUSG00000022205.16	277	788	379	449	1211	132	520	554
ENSMUSG00000136280.1	5	9	1	0	4	1	0	6
ENSMUSG00000136205.1	0	0	11	0	0	0	0	4
ENSMUSG00000107344.2	0	0	0	0	0	0	0	0
ENSMUSG00000115441.3	32	13	70	18	10	8	13	46
ENSMUSG00000131742.1	0	4	5	3	3	0	0	3
ENSMUSG00000022201.17	737	1611	1033	806	3024	364	1019	1613
ENSMUSG00002076430.1	4	12	5	1	5	0	0	7
ENSMUSG00000084592.3	7	3	0	1	15	0	2	8
ENSMUSG00000115017.2	16	11	14	6	27	3	15	18
ENSMUSG00000115153.3	17	0	2	3	10	0	1	13
ENSMUSG00000115356.2	3	0	0	0	0	1	1	0
ENSMUSG00000039458.16	453	811	310	429	1801	156	462	707
ENSMUSG00000115594.2	5	1	1	2	4	0	1	12
ENSMUSG00000120063.2	7	0	19	3	12	2	4	29
ENSMUSG00000097221.2	0	0	0	0	0	0	0	0
