Geneid	SRR9126859	SRR9126934	SRR9127010	SRR9127157	SRR9127293	SRR9127296	SRR9127369	SRR9127396
ENSMUSG00000022808.6	549	1178	538	638	2058	233	700	924
ENSMUSG00000133483.1	0	2	1	0	1	0	0	2
ENSMUSG00000097318.5	7	5	17	15	6	0	18	12
ENSMUSG00000131788.1	0	0	0	0	0	0	0	0
ENSMUSG00000022811.18	495	905	693	610	1344	190	641	892
ENSMUSG00000131756.1	5	29	5	9	15	2	13	34
ENSMUSG00000035506.17	48	33	29	63	44	13	28	64
ENSMUSG00000123091.1	4	5	18	0	0	2	0	13
ENSMUSG00000075254.13	759	1555	1129	1091	1733	316	1133	1296
ENSMUSG00000090214.11	30	25	35	36	59	13	17	59
ENSMUSG00000022824.13	149	126	53	125	577	21	77	121
ENSMUSG00000116916.2	1	0	0	5	1	0	1	7
ENSMUSG00000022817.16	1046	3036	1218	1555	4073	511	1552	1891
ENSMUSG00000124102.1	3	0	0	0	3	0	4	5
ENSMUSG00000022814.7	339	603	370	319	1401	128	426	532
ENSMUSG00000086083.2	2	0	3	4	0	1	2	6
ENSMUSG00000061751.17	632	930	785	497	1534	180	578	840
ENSMUSG00000116835.2	5	8	7	8	6	0	7	6
ENSMUSG00000130046.1	1	2	3	0	3	0	7	6
ENSMUSG00000136965.1	18	5	10	0	10	7	5	10
ENSMUSG00000124377.1	1	2	3	0	3	0	0	0
ENSMUSG00000022832.12	4	9	3	3	3	17	0	22
ENSMUSG00000139686.1	9	4	6	1	5	1	3	2
ENSMUSG00000134133.1	17	12	5	14	22	2	6	31
ENSMUSG00000022833.8	135	167	139	116	276	21	85	260
ENSMUSG00000022836.12	585	1771	957	908	1833	352	1188	1122
ENSMUSG00000122415.1	2	0	1	1	3	0	0	1
ENSMUSG00000142384.1	0	6	17	3	1	0	3	6
ENSMUSG00000100593.3	11	5	18	15	9	1	3	18
ENSMUSG00000116665.4	42	13	28	9	38	0	7	20
ENSMUSG00000116840.3	40	30	76	28	35	2	30	58
ENSMUSG00000035376.11	240	449	203	208	772	60	309	357
ENSMUSG00000022840.10	92	103	93	55	226	16	70	141
ENSMUSG00000127865.1	5	2	18	2	4	0	0	1
ENSMUSG00002075911.1	3	0	0	10	0	0	0	4
ENSMUSG00000116766.2	24	18	11	5	6	2	0	33
ENSMUSG00000144085.1	18	11	48	10	4	0	10	21
ENSMUSG00000034473.15	119	239	226	228	394	73	224	183
ENSMUSG00000116624.2	35	61	50	35	31	9	37	61
ENSMUSG00000064463.3	3	0	18	0	3	0	1	17
ENSMUSG00000064769.3	1	0	0	2	2	0	2	3
ENSMUSG00000022844.9	87	251	247	237	383	85	253	173
ENSMUSG00002076524.1	0	0	0	0	0	0	0	1
ENSMUSG00000099429.3	4	3	13	4	2	0	0	11
ENSMUSG00000126512.1	4	0	1	0	2	1	0	11
ENSMUSG00000052133.17	60	26	68	6	13	4	11	31
ENSMUSG00000052192.6	10	10	10	11	22	9	18	16
ENSMUSG00000122761.1	2	0	0	0	0	0	0	0
ENSMUSG00000022848.9	307	963	408	451	800	147	659	673
ENSMUSG00000087793.3	2	0	4	0	1	0	2	0
ENSMUSG00000138339.1	14	32	2	2	14	0	11	9
ENSMUSG00000022849.6	194	374	267	173	602	51	197	286
ENSMUSG00000097914.2	18	5	12	2	10	4	4	11
ENSMUSG00000116549.2	1	0	12	7	4	2	0	7
ENSMUSG00000034422.15	206	318	285	211	623	95	269	329
ENSMUSG00000116639.2	29	11	15	18	45	5	8	54
ENSMUSG00000142543.1	14	10	11	7	11	2	2	13
ENSMUSG00000142586.1	0	0	0	0	0	0	0	0
ENSMUSG00000121992.1	15	0	11	4	5	0	0	28
ENSMUSG00000116728.2	5	4	1	4	3	2	4	14
ENSMUSG00000136017.1	3	0	6	4	2	0	7	5
ENSMUSG00000062279.7	0	0	0	7	0	0	0	0
ENSMUSG00000128925.1	3	0	6	4	0	0	3	2
ENSMUSG00000049502.18	346	601	493	317	1550	133	397	429
ENSMUSG00000022906.16	260	454	437	260	1126	83	292	454
ENSMUSG00000086324.11	43206	71637	52855	92669	74534	13361	92971	33253
ENSMUSG00000022905.13	732	1783	988	438	2907	268	914	1825
ENSMUSG00000034379.10	60	136	157	122	335	30	90	158
ENSMUSG00000003955.9	109	319	132	207	350	74	210	236
ENSMUSG00000075229.12	50	121	103	47	131	17	67	73
ENSMUSG00000134438.1	0	3	5	3	12	0	9	10
ENSMUSG00000134473.1	0	1	1	0	0	1	3	9
ENSMUSG00000034362.8	15	9	59	8	5	6	3	57
ENSMUSG00000060956.5	1	4	0	0	3	0	0	5
ENSMUSG00000088471.3	4	0	0	0	0	1	0	0
ENSMUSG00000059657.6	13	50	21	3	57	4	13	23
ENSMUSG00002076436.1	2	0	0	0	0	0	0	0
ENSMUSG00000079597.3	58	48	17	18	115	3	23	71
ENSMUSG00000118690.1	5	5	2	1	2	1	0	2
ENSMUSG00000121443.1	5	5	8	1	19	0	6	3
ENSMUSG00000116872.3	0	0	0	0	0	0	0	0
ENSMUSG00000128348.1	4	1	1	0	0	1	0	18
ENSMUSG00000078097.4	1	3	5	7	5	0	11	8
ENSMUSG00000094733.2	6	4	7	3	6	4	0	3
ENSMUSG00002075226.1	1	3	6	7	2	2	1	3
ENSMUSG00000095620.8	15	6	21	9	6	2	7	12
ENSMUSG00000118857.1	3	0	5	0	3	0	0	10
ENSMUSG00000071562.7	6	11	11	0	45	1	7	13
ENSMUSG00002075883.1	1	6	0	0	0	0	0	0
ENSMUSG00000138779.1	4	1	14	0	2	0	2	4
ENSMUSG00000116816.2	0	0	0	0	0	0	0	0
ENSMUSG00002075042.1	2	0	0	1	5	3	0	12
ENSMUSG00000116897.2	2	4	6	0	0	2	1	6
ENSMUSG00000088517.3	2	0	0	2	0	1	0	8
ENSMUSG00000079594.3	3	2	2	6	2	0	1	11
ENSMUSG00002075419.1	0	3	5	0	0	1	0	4
ENSMUSG00000071561.3	2	6	3	0	11	1	5	14
ENSMUSG00000087689.2	15	9	7	1	3	0	7	32
ENSMUSG00000119194.1	6	0	0	2	2	1	2	8
ENSMUSG00000079595.3	3	11	0	0	3	0	0	9
ENSMUSG00002075800.1	4	0	0	0	0	0	1	0
ENSMUSG00000022902.9	0	12	5	3	11	4	0	13
ENSMUSG00000119903.1	0	0	0	0	0	0	0	0
ENSMUSG00000116905.2	2	0	16	0	1	0	0	6
ENSMUSG00000089117.3	2	2	0	2	3	0	6	12
ENSMUSG00000054905.3	11	6	16	7	18	1	0	5
ENSMUSG00000116917.2	0	2	0	11	4	0	0	6
ENSMUSG00000051980.14	32	11	39	19	15	3	12	73
ENSMUSG00000135764.1	11	5	9	4	5	1	0	4
ENSMUSG00002076629.1	0	3	0	0	1	0	1	0
ENSMUSG00000140278.1	5	3	0	0	0	0	0	1
ENSMUSG00000116961.3	9	3	13	4	1	0	14	24
ENSMUSG00000116685.2	0	0	0	0	0	0	0	2
ENSMUSG00000116945.2	0	0	0	0	0	0	0	0
ENSMUSG00000022901.14	201	158	171	107	1160	29	139	228
ENSMUSG00000022900.15	43	70	116	33	36	4	4	95
ENSMUSG00000116821.2	22	19	19	6	11	2	8	56
ENSMUSG00000022899.11	102	96	147	138	399	51	97	194
ENSMUSG00000120777.2	25	11	13	25	114	12	11	34
ENSMUSG00000091786.2	1	3	2	6	2	1	6	8
ENSMUSG00002075144.1	0	0	0	0	0	0	0	2
ENSMUSG00000022838.15	67	51	51	10	90	13	22	118
ENSMUSG00000022837.15	75	132	174	105	257	42	44	189
ENSMUSG00000116797.2	4	6	4	0	2	0	0	9
ENSMUSG00000116908.2	131	195	186	141	327	35	172	184
ENSMUSG00000034243.18	333	838	606	597	1026	205	612	718
ENSMUSG00000084834.3	42	44	80	20	37	5	47	56
ENSMUSG00000116795.2	0	0	0	0	0	0	0	0
ENSMUSG00000022831.15	851	1366	776	620	3580	262	846	1100
ENSMUSG00000047746.15	267	1053	94	69	384	5	377	929
ENSMUSG00000116773.2	0	1	6	2	4	0	4	7
ENSMUSG00000034206.16	220	288	339	140	669	62	199	321
ENSMUSG00000022829.15	120	124	230	68	81	15	39	204
ENSMUSG00000083420.2	4	2	18	2	0	0	3	1
ENSMUSG00000116854.2	0	0	1	0	0	0	0	4
ENSMUSG00000127030.1	15	19	21	6	8	0	2	27
ENSMUSG00000139932.1	0	3	2	4	2	0	2	6
ENSMUSG00000022828.11	164	411	219	217	512	80	268	362
ENSMUSG00000022827.15	184	287	296	248	320	50	128	281
ENSMUSG00000116677.2	2	1	6	2	0	1	0	2
ENSMUSG00000022821.14	31	10	9	15	16	1	3	29
ENSMUSG00000116723.2	5	0	6	0	4	0	0	5
ENSMUSG00000133753.1	2	0	1	0	0	1	1	3
ENSMUSG00000022820.5	140	259	109	162	304	42	204	261
ENSMUSG00000134851.1	0	4	1	0	0	1	0	6
ENSMUSG00000131609.1	9	2	2	9	0	2	0	5
ENSMUSG00000116529.2	1	5	12	0	4	0	6	0
ENSMUSG00000131603.1	0	1	1	0	0	0	0	1
ENSMUSG00000022816.12	828	2715	2103	2529	2777	828	2560	1323
ENSMUSG00000120015.2	14	8	9	5	7	0	7	10
ENSMUSG00000108763.2	5	16	16	8	16	1	10	25
ENSMUSG00002075418.1	0	1	4	0	0	2	0	3
ENSMUSG00000034158.10	642	1808	1328	1218	2001	506	1198	1290
ENSMUSG00000083405.2	0	0	0	0	0	0	0	0
ENSMUSG00000046961.9	30	22	29	5	18	2	10	51
ENSMUSG00000135212.1	0	1	0	0	0	0	0	0
ENSMUSG00000128629.1	0	1	2	2	0	1	4	8
ENSMUSG00000129689.1	5	3	8	2	2	0	8	10
ENSMUSG00000065188.3	5	0	0	0	0	0	0	1
ENSMUSG00000122829.1	4	0	0	1	1	0	3	6
ENSMUSG00000142580.1	30	7	17	16	9	2	9	26
ENSMUSG00000022812.15	1014	2233	1502	1095	3129	418	1457	1714
ENSMUSG00000119029.1	0	0	0	0	0	0	0	0
ENSMUSG00002076470.1	0	0	0	0	0	0	0	0
ENSMUSG00002076009.1	13	10	9	1	20	3	3	15
ENSMUSG00000022809.5	17	6	15	4	0	0	2	10
ENSMUSG00000087568.3	0	5	10	4	5	0	0	7
ENSMUSG00000022805.18	31	40	52	23	19	3	9	50
ENSMUSG00000046516.12	301	531	273	356	742	101	369	477
ENSMUSG00000022803.13	67	196	72	38	269	3	76	294
ENSMUSG00000130978.1	33	50	29	46	182	8	56	36
ENSMUSG00000130058.1	10	6	2	11	10	0	2	20
ENSMUSG00000002847.8	42	94	20	43	96	1	34	59
ENSMUSG00000130016.1	8	2	9	2	2	0	3	17
ENSMUSG00000130182.1	4	0	2	2	4	0	0	2
ENSMUSG00000002844.10	248	512	277	352	1104	105	359	453
ENSMUSG00000130101.1	8	5	24	4	7	1	5	22
ENSMUSG00000097576.5	23	20	36	20	35	2	14	31
ENSMUSG00000130141.1	5	4	7	9	8	1	0	7
ENSMUSG00000075122.6	51	50	68	26	129	13	34	80
ENSMUSG00000127121.1	12	21	8	2	32	1	6	16
ENSMUSG00000002846.10	40	167	90	84	157	21	61	122
ENSMUSG00000081605.2	16	15	25	3	4	0	2	19
ENSMUSG00000120288.2	28	30	42	11	15	4	15	32
ENSMUSG00000034064.15	120	268	163	143	409	47	235	177
ENSMUSG00000002845.15	222	522	601	536	729	197	574	401
ENSMUSG00000136155.1	4	2	30	1	0	0	0	0
ENSMUSG00000091238.2	3	3	6	0	2	0	1	6
ENSMUSG00000022799.5	400	783	659	507	600	218	624	595
ENSMUSG00000134387.1	11	7	15	3	10	1	6	17
ENSMUSG00000123165.1	9	23	4	11	8	10	13	10
ENSMUSG00000129661.1	6	0	10	8	5	6	1	3
ENSMUSG00000130810.1	0	4	6	11	4	0	3	0
ENSMUSG00000081651.2	15	15	22	8	17	4	14	33
ENSMUSG00000022793.18	160	248	206	198	463	44	142	209
ENSMUSG00000083183.2	7	10	30	4	3	0	0	14
ENSMUSG00000049436.6	20	32	11	8	32	2	4	36
ENSMUSG00000143257.1	3	0	17	0	10	0	4	8
ENSMUSG00000022798.9	12	5	6	7	3	0	0	24
ENSMUSG00000081444.2	2	7	15	6	2	1	0	13
ENSMUSG00000086175.4	23	9	12	12	7	1	3	25
ENSMUSG00000126626.1	3	0	7	16	0	0	0	10
ENSMUSG00000126605.1	17	6	13	8	0	1	3	27
ENSMUSG00000022790.15	57	29	27	31	35	11	11	68
ENSMUSG00000126669.1	3	2	0	0	0	0	0	2
ENSMUSG00000089607.3	1	0	4	0	0	0	2	0
ENSMUSG00000129102.1	0	0	4	0	0	1	0	2
ENSMUSG00000127719.1	20	6	22	13	1	2	2	24
ENSMUSG00000136906.1	5	8	0	1	3	0	5	17
ENSMUSG00000116965.3	36	19	47	7	18	0	20	59
ENSMUSG00000135908.1	6	6	20	1	2	3	3	25
ENSMUSG00000116573.2	3	6	9	5	9	5	4	35
ENSMUSG00000133356.1	10	33	37	10	35	6	8	29
ENSMUSG00002076331.1	0	10	1	1	0	0	1	3
ENSMUSG00000098070.2	10	0	23	2	4	0	1	5
ENSMUSG00000121927.1	136	131	166	23	55	4	26	251
ENSMUSG00000121926.1	0	0	0	0	0	0	0	0
ENSMUSG00000102456.2	0	1	0	0	3	0	2	0
ENSMUSG00000129051.1	3	4	11	9	5	0	0	10
ENSMUSG00000077535.4	0	0	0	0	0	0	0	3
ENSMUSG00000102417.2	5	12	7	6	0	0	14	1
ENSMUSG00002075693.1	3	3	3	3	0	0	1	1
ENSMUSG00000141565.1	8	6	10	0	8	0	1	14
ENSMUSG00000132483.1	5	13	9	5	4	2	4	35
ENSMUSG00002076090.1	2	4	12	0	2	1	3	4
ENSMUSG00002076095.1	0	0	2	2	0	4	0	0
ENSMUSG00002076645.1	0	0	0	0	0	0	0	0
ENSMUSG00002076375.1	0	0	0	0	2	1	0	9
ENSMUSG00000101463.2	4	1	11	4	1	0	1	19
ENSMUSG00000061080.13	73	57	113	73	27	10	23	105
ENSMUSG00000143735.1	0	0	1	1	0	2	0	4
ENSMUSG00000116841.2	1	0	0	0	0	0	0	0
ENSMUSG00000116990.2	0	7	2	0	2	2	4	6
ENSMUSG00000047261.10	5	8	15	6	0	4	2	25
ENSMUSG00000130174.1	1	1	14	0	0	0	0	13
ENSMUSG00000098300.3	0	0	0	0	0	0	1	4
ENSMUSG00000143601.1	0	4	5	1	0	0	1	8
ENSMUSG00000126850.1	3	1	3	5	0	0	1	3
ENSMUSG00000124446.1	1	3	0	2	1	0	0	13
ENSMUSG00000137067.1	2	12	34	4	6	0	2	12
ENSMUSG00000116679.2	3	0	6	3	2	0	4	2
ENSMUSG00000075070.8	102	65	162	41	28	23	49	162
ENSMUSG00000134582.1	0	0	0	0	0	0	0	0
ENSMUSG00000022708.17	1432	3955	2164	2027	3173	471	2107	2974
ENSMUSG00000116903.3	48	55	20	10	28	25	22	88
ENSMUSG00000081824.6	7	12	11	12	10	2	3	24
ENSMUSG00000134541.1	2	5	10	2	2	0	8	11
ENSMUSG00000118809.1	1	8	8	6	6	0	0	5
ENSMUSG00000083827.2	11	51	38	20	10	3	5	42
ENSMUSG00000102967.2	11	16	7	2	18	1	4	25
ENSMUSG00000082570.2	6	10	10	4	8	6	2	14
ENSMUSG00000055370.4	65	102	59	29	41	5	57	72
ENSMUSG00000085499.2	25	28	40	13	13	4	17	66
ENSMUSG00000076372.4	0	0	0	0	0	0	0	0
ENSMUSG00000071552.6	49	17	12	11	172	1	11	41
ENSMUSG00000116565.2	0	0	4	0	0	0	3	3
ENSMUSG00000116684.3	15	2	31	1	3	1	1	22
ENSMUSG00000122920.1	6	0	5	2	0	1	1	5
ENSMUSG00000022705.6	32	1	13	5	5	3	3	16
ENSMUSG00002075199.1	3	0	3	2	0	0	0	1
ENSMUSG00000077251.3	2	0	0	0	0	0	0	0
ENSMUSG00000022704.17	65	159	88	81	151	21	71	113
ENSMUSG00000119162.1	2	0	2	0	1	0	1	3
ENSMUSG00000022701.19	56	95	75	54	78	15	42	87
ENSMUSG00000036304.15	38	76	43	21	103	14	23	54
ENSMUSG00000036292.15	125	93	167	102	366	26	85	131
ENSMUSG00000119636.1	2	1	3	2	1	1	1	5
ENSMUSG00000141689.1	10	10	2	0	2	0	2	6
ENSMUSG00000141656.1	0	2	2	1	0	0	0	7
ENSMUSG00000141616.1	7	12	34	12	7	2	10	22
ENSMUSG00000052459.14	1477	4265	1827	2062	5962	669	1867	2386
ENSMUSG00000022698.18	1182	2576	1138	1133	4900	430	1497	2507
ENSMUSG00000068284.15	306	521	364	337	704	88	456	666
ENSMUSG00000022696.18	73	74	107	30	94	2	31	101
ENSMUSG00000043065.13	119	133	203	153	335	45	108	205
ENSMUSG00000071550.15	81	40	108	20	22	5	34	120
ENSMUSG00000135706.1	17	18	20	2	8	3	12	29
ENSMUSG00000022687.13	126	694	585	540	383	161	535	352
ENSMUSG00000127336.1	14	14	31	22	12	4	10	17
ENSMUSG00000127377.1	10	29	11	12	6	17	11	28
ENSMUSG00000093046.3	3	3	7	0	0	0	1	1
ENSMUSG00000125982.1	8	9	9	8	1	1	1	9
ENSMUSG00000131015.1	26	29	17	20	29	0	12	30
ENSMUSG00000134422.1	0	3	10	4	1	0	0	6
ENSMUSG00000132209.1	26	26	41	32	55	5	14	49
ENSMUSG00000036208.14	92	149	97	81	189	37	99	174
ENSMUSG00000132245.1	10	9	9	7	10	0	4	8
ENSMUSG00000022668.11	122	269	124	191	656	77	189	266
ENSMUSG00000139350.1	3	5	1	0	0	0	0	4
ENSMUSG00000022667.19	177	173	148	61	437	32	105	199
ENSMUSG00000116827.2	15	14	27	22	21	8	18	32
ENSMUSG00000116605.2	13	16	16	11	19	2	2	32
ENSMUSG00000062082.17	58	57	21	20	67	3	36	54
ENSMUSG00000116911.2	6	12	20	11	5	2	8	19
ENSMUSG00000090176.2	23	31	23	5	41	0	1	34
ENSMUSG00000116820.2	7	0	0	0	10	0	0	16
ENSMUSG00000036172.18	103	59	74	35	52	7	60	111
ENSMUSG00000022665.16	404	2468	2050	2566	1243	731	2157	1130
ENSMUSG00000138726.1	1	11	4	2	3	2	2	3
ENSMUSG00000022664.12	332	859	476	416	1389	145	432	667
ENSMUSG00000022663.4	538	1225	555	546	2177	192	724	992
ENSMUSG00000133236.1	44	70	36	77	64	8	49	65
ENSMUSG00000132127.1	7	8	4	2	7	1	0	20
ENSMUSG00000062284.6	0	0	0	0	0	0	0	0
ENSMUSG00000052013.16	272	673	198	155	645	68	171	393
ENSMUSG00000142047.1	24	7	36	9	21	2	6	20
ENSMUSG00000022661.15	561	1554	1451	1494	1075	400	1258	863
ENSMUSG00000080715.2	2	3	1	1	2	0	1	8
ENSMUSG00000053182.12	14	17	18	11	24	7	1	89
ENSMUSG00000081303.3	12	5	4	0	3	0	2	14
ENSMUSG00000116542.2	8	0	11	0	3	0	3	8
ENSMUSG00000089630.2	3	1	1	6	0	1	0	3
ENSMUSG00000033210.17	53	53	69	25	42	5	39	118
ENSMUSG00000022659.14	322	238	206	257	1174	72	207	376
ENSMUSG00000033187.9	34	42	26	18	87	9	21	58
ENSMUSG00000116593.2	0	0	1	0	0	0	0	2
ENSMUSG00000033177.14	51	24	65	20	35	3	32	73
ENSMUSG00000022658.11	6	7	22	11	4	12	11	6
ENSMUSG00000033157.18	131	284	243	138	379	41	206	212
ENSMUSG00000086237.2	9	2	1	1	0	0	0	0
ENSMUSG00000033149.18	141	367	216	321	392	65	330	287
ENSMUSG00000130977.1	18	8	7	9	4	0	2	8
ENSMUSG00000130869.1	6	11	12	4	3	0	3	6
ENSMUSG00000085781.3	21	28	29	5	8	2	2	12
ENSMUSG00000085826.4	58	13	77	23	9	8	4	96
ENSMUSG00000087141.2	119	71	157	55	56	18	31	207
ENSMUSG00000119085.1	1	0	0	0	0	0	0	1
ENSMUSG00000128546.1	14	1	21	4	5	3	0	12
ENSMUSG00000022657.10	47	72	55	24	167	8	35	89
ENSMUSG00000118485.2	5	2	1	3	0	0	0	12
ENSMUSG00000127784.1	1	5	18	8	0	1	1	6
ENSMUSG00000048087.7	47	101	52	41	174	30	57	64
ENSMUSG00000127821.1	0	4	2	3	0	0	1	5
ENSMUSG00000119274.1	5	0	4	2	2	0	0	9
ENSMUSG00000130934.1	30	9	20	10	1	1	1	13
ENSMUSG00000130968.1	0	0	0	3	0	0	0	1
ENSMUSG00000022656.16	148	259	464	247	166	106	246	234
ENSMUSG00000144044.1	7	2	12	3	2	0	3	5
ENSMUSG00000116915.2	6	14	43	0	4	0	4	6
ENSMUSG00000130665.1	1	19	15	12	11	2	4	23
ENSMUSG00000132169.1	3	5	6	0	0	2	4	24
ENSMUSG00000141090.1	11	4	12	6	1	3	4	16
ENSMUSG00000081624.2	3	8	1	4	0	0	0	12
ENSMUSG00000116928.2	6	4	9	0	2	1	4	5
ENSMUSG00000119721.2	4	1	0	0	6	0	0	4
ENSMUSG00002076801.1	0	3	1	0	0	0	0	2
ENSMUSG00000125776.1	14	10	13	2	1	1	3	17
ENSMUSG00000116952.2	20	24	27	4	20	1	7	38
ENSMUSG00002076255.1	0	0	1	0	0	0	1	1
ENSMUSG00000127206.1	7	8	9	1	7	1	3	15
ENSMUSG00000137140.1	0	6	2	4	0	0	0	5
ENSMUSG00000067716.4	0	0	4	2	3	0	2	13
ENSMUSG00000116986.2	3	0	3	2	2	0	10	25
ENSMUSG00000116755.3	48	40	47	17	28	6	10	55
ENSMUSG00000048164.10	9	0	4	0	13	0	0	3
ENSMUSG00000116756.2	8	4	0	0	2	0	2	6
ENSMUSG00000058550.16	2	13	8	3	4	4	2	16
ENSMUSG00000072419.6	25	17	18	13	9	2	10	39
ENSMUSG00000138491.1	12	18	13	10	6	1	8	20
ENSMUSG00000134430.1	3	9	7	0	0	1	0	6
ENSMUSG00000116889.2	0	0	4	0	3	0	0	6
ENSMUSG00000110573.2	8	13	13	1	0	1	5	20
ENSMUSG00002075422.1	2	8	3	0	0	0	2	3
ENSMUSG00000022652.8	72	57	94	16	25	6	24	138
ENSMUSG00000126756.1	1	0	14	1	1	1	7	3
ENSMUSG00000126721.1	11	14	4	3	9	0	1	12
ENSMUSG00000030775.12	61	40	71	30	51	6	40	101
ENSMUSG00000116640.2	15	23	15	2	1	4	10	19
ENSMUSG00000124013.1	3	4	3	0	3	0	0	1
ENSMUSG00000124048.1	6	23	6	2	4	0	1	10
ENSMUSG00000022650.8	8	1	2	3	0	0	5	6
ENSMUSG00000061100.6	11	43	11	0	30	2	22	21
ENSMUSG00000022651.7	2255	4617	1378	1155	9844	522	2477	3312
ENSMUSG00000064061.14	241	295	393	122	440	55	193	345
ENSMUSG00000065667.3	0	0	6	0	0	0	0	0
ENSMUSG00000033031.14	205	353	257	190	797	98	304	376
ENSMUSG00000092009.2	100	65	154	38	53	10	44	142
ENSMUSG00000123589.1	0	8	1	0	4	0	2	1
ENSMUSG00000073976.13	24	33	50	5	13	3	13	44
ENSMUSG00000058176.4	10	2	20	1	5	2	9	7
ENSMUSG00000116700.2	10	2	20	2	12	1	3	28
ENSMUSG00000116948.2	1	3	0	4	2	0	0	6
ENSMUSG00000097959.3	6	7	3	1	0	0	5	33
ENSMUSG00000128680.1	55	39	55	25	29	7	22	82
ENSMUSG00000128839.1	5	16	24	8	10	0	3	19
ENSMUSG00000128804.1	4	0	6	0	8	0	2	2
ENSMUSG00000128724.1	14	2	20	0	1	2	2	9
ENSMUSG00000128767.1	9	30	31	13	19	0	2	43
ENSMUSG00000119969.2	4	3	10	2	4	0	2	11
ENSMUSG00000032965.12	139	287	203	139	404	54	184	188
ENSMUSG00000087066.3	36	52	21	24	57	7	17	48
ENSMUSG00000127951.1	2	1	0	0	4	0	2	5
ENSMUSG00000127983.1	1	0	0	1	4	0	1	1
ENSMUSG00000134790.1	2	0	0	0	0	0	0	6
ENSMUSG00000055447.20	2802	5761	3128	3405	13064	1078	3678	4597
ENSMUSG00000135239.1	3	3	5	6	16	1	2	6
ENSMUSG00000120198.2	83	128	36	67	225	27	45	101
ENSMUSG00000135108.1	20	14	32	15	21	2	17	21
ENSMUSG00000120744.1	0	0	0	0	0	0	0	0
ENSMUSG00000135280.1	55	68	55	51	150	9	56	50
ENSMUSG00000135067.1	94	141	125	96	330	31	51	199
ENSMUSG00000135146.1	38	10	17	8	25	1	10	27
ENSMUSG00000135195.1	1	0	0	2	4	0	0	0
ENSMUSG00000142272.1	74	63	107	11	32	6	20	69
ENSMUSG00000120085.2	80	68	88	49	34	4	39	119
ENSMUSG00000142358.1	9	2	1	2	0	0	2	4
ENSMUSG00000098028.2	7	8	3	0	0	0	1	2
ENSMUSG00000022641.16	307	559	534	394	824	97	382	534
ENSMUSG00000132332.1	4	13	13	6	4	5	1	11
ENSMUSG00000131956.1	4	4	0	6	1	1	0	5
ENSMUSG00000097694.10	21	10	28	3	27	3	6	40
ENSMUSG00000135784.1	5	0	2	0	0	0	0	3
ENSMUSG00000135741.1	2	4	4	0	6	1	2	7
ENSMUSG00000050685.6	4	8	9	4	9	1	6	28
ENSMUSG00000116848.3	3	7	12	8	0	2	1	2
ENSMUSG00000083692.2	7	40	31	12	27	2	25	29
ENSMUSG00000137436.1	7	24	16	0	4	2	0	9
ENSMUSG00000022639.17	67	166	257	119	248	58	133	175
ENSMUSG00000098482.3	0	0	0	0	0	0	0	0
ENSMUSG00000130755.1	0	0	0	0	0	0	0	0
ENSMUSG00000092276.4	5	13	11	0	5	0	3	19
ENSMUSG00000130448.1	8	12	6	2	1	2	0	22
ENSMUSG00000126727.1	13	44	25	10	6	1	17	53
ENSMUSG00000126764.1	12	10	14	0	3	0	5	15
ENSMUSG00000142874.1	10	7	9	3	1	1	0	19
ENSMUSG00000118814.1	0	4	1	4	0	0	0	2
ENSMUSG00000116706.2	17	6	8	0	1	0	3	11
ENSMUSG00000126636.1	1	0	22	4	2	2	0	11
ENSMUSG00000081453.2	56	87	58	55	86	10	42	65
ENSMUSG00000116855.2	3	5	23	0	0	1	3	6
ENSMUSG00000142824.1	3	6	1	0	0	0	0	3
ENSMUSG00000140478.1	6	18	5	0	6	2	4	12
ENSMUSG00000140596.1	11	15	2	0	3	0	4	12
ENSMUSG00000116725.3	53	30	50	23	33	1	14	47
ENSMUSG00000022637.12	509	776	507	396	1144	183	515	750
ENSMUSG00000119052.1	0	0	1	1	0	0	0	2
ENSMUSG00000022636.14	180	248	243	97	265	24	107	274
ENSMUSG00000130601.1	8	0	4	0	0	0	3	0
ENSMUSG00000130478.1	14	26	40	7	11	0	9	23
ENSMUSG00000130559.1	10	5	1	12	3	1	6	5
ENSMUSG00000130520.1	17	32	33	5	14	4	10	32
ENSMUSG00000125327.1	2	2	0	0	6	0	0	2
ENSMUSG00000116880.2	1	3	4	0	1	1	0	2
ENSMUSG00000129321.1	57	38	76	17	25	8	27	65
ENSMUSG00000116611.3	24	24	38	4	17	5	19	43
ENSMUSG00000116689.3	60	61	112	19	39	11	23	122
ENSMUSG00000077718.3	5	14	2	0	5	0	0	14
ENSMUSG00000064511.3	0	0	4	3	0	0	0	7
ENSMUSG00000116977.2	3	3	10	5	3	0	1	13
ENSMUSG00000125999.1	19	7	19	0	9	4	2	16
ENSMUSG00000116629.2	23	1	27	4	9	0	1	24
ENSMUSG00002075303.1	6	0	2	0	2	0	0	2
ENSMUSG00000133308.1	0	0	0	0	0	0	1	4
ENSMUSG00000116912.2	22	5	50	4	23	3	15	64
ENSMUSG00000116567.2	0	1	4	0	2	0	0	0
ENSMUSG00000064727.3	5	14	3	1	0	1	0	9
ENSMUSG00000116662.2	2	24	9	6	4	0	0	15
ENSMUSG00000089311.3	8	0	28	9	0	0	0	12
ENSMUSG00000116727.2	17	28	19	6	10	0	5	40
ENSMUSG00000064549.3	0	3	0	0	0	0	1	1
